,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2012-06-15,42.0,606309.13,0.0,88.58,4.144,130.8295333,7.382,
2012-06-22,42.0,540031.29,0.0,89.92,4.014,130.7929,7.382,
2012-06-29,42.0,507403.77,0.0,91.36,3.875,130.7562667,7.382,
2012-07-06,42.0,618702.09,0.0,86.87,3.666,130.7196333,7.17,
2012-07-13,42.0,628099.08,0.0,89.8,3.723,130.683,7.17,
2012-07-20,42.0,530318.39,0.0,84.45,3.589,130.7012903,7.17,
2012-07-27,42.0,516352.21,0.0,83.98,3.769,130.7195806,7.17,
2012-08-03,42.0,573084.71,0.0,84.76,3.595,130.737871,7.17,
2012-08-10,42.0,576620.31,0.0,90.78,3.811,130.7561613,7.17,
2012-08-17,42.0,575997.78,0.0,88.83,4.002,130.7909677,7.17,
2012-08-24,42.0,535537.03,0.0,82.5,4.055,130.8381613,7.17,
2012-08-31,42.0,504760.57,0.0,86.97,3.886,130.8853548,7.17,
2012-09-07,42.0,617405.35,1.0,83.07,4.124,130.9325484,7.17,
2012-09-14,42.0,586737.66,0.0,78.47,3.966,130.9776667,7.17,
2012-09-21,42.0,527165.7,0.0,81.93,4.125,131.0103333,7.17,
2012-09-28,42.0,505978.46,0.0,82.52,3.966,131.043,7.17,
2012-10-05,42.0,593162.53,0.0,80.88,4.132,131.0756667,6.943,
2012-10-12,42.0,612379.9,0.0,76.03,4.468,131.1083333,6.943,
2012-10-19,42.0,541406.98,0.0,72.71,4.449,131.1499677,6.943,
2012-10-26,42.0,514756.08,0.0,70.5,4.301,131.1930968,6.943,
2012-11-02,,,,,,,,584349.1139630434
2012-11-09,,,,,,,,625452.3583026422
2012-11-16,,,,,,,,564388.8394776499
2012-11-23,,,,,,,,596354.9211646628
2012-11-30,,,,,,,,491037.41106943117
2012-12-07,,,,,,,,600311.6731030646
2012-12-14,,,,,,,,595337.1319496089
2012-12-21,,,,,,,,575573.9131978907
2012-12-28,,,,,,,,457182.37477547314
2013-01-04,,,,,,,,616476.6187562173
2013-01-11,,,,,,,,649359.6358975971
2013-01-18,,,,,,,,584560.5255310676
