,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Forecast
2012-08-17,18.0,1048134.24,0.0,73.25,3.84,138.1857097,8.535,
2012-08-24,18.0,1145840.91,0.0,68.52,3.874,138.2814516,8.535,
2012-08-31,18.0,1117097.23,0.0,70.09,3.884,138.3771935,8.535,
2012-09-07,18.0,1083521.24,1.0,71.85,3.921,138.4729355,8.535,
2012-09-14,18.0,960476.1,0.0,64.45,3.988,138.5673,8.535,
2012-09-21,18.0,971386.65,0.0,60.23,4.056,138.6534,8.535,
2012-09-28,18.0,1002856.2,0.0,58.24,4.018,138.7395,8.535,
2012-10-05,18.0,1092204.79,0.0,59.68,4.027,138.8256,8.243,
2012-10-12,18.0,1074079.0,0.0,50.97,4.029,138.9117,8.243,
2012-10-19,18.0,1048706.75,0.0,51.96,4.0,138.8336129,8.243,
2012-10-26,18.0,1127516.25,0.0,56.09,3.917,138.7281613,8.243,
2012-11-02,,,,,,,,1137952.845280651
2012-11-09,,,,,,,,1143180.769804537
2012-11-16,,,,,,,,1076089.5136434506
2012-11-23,,,,,,,,1930065.2179518826
2012-11-30,,,,,,,,1291705.288810647
2012-12-07,,,,,,,,1582478.7677615227
2012-12-14,,,,,,,,1795674.2345028669
2012-12-21,,,,,,,,2376224.203918866
2012-12-28,,,,,,,,934987.5149953263
2013-01-04,,,,,,,,955898.8045610257
2013-01-11,,,,,,,,775705.593539201
2013-01-18,,,,,,,,896559.7215642766
